Avg_Speed,Vehicle_Count,Time_of_Day,Day_of_Week,Weather_Condition,Latitude,Longitude
66.36595069119312,4698,Night,Weekday,Snow,37.80238889508205,-122.49509740606572
67.97516531182426,595,Morning,Weekend,Fog,37.71872633223693,-122.37286271612128
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
11.543413244236527,4683,Afternoon,Weekday,Fog,37.77037381876602,-122.37930729347912
51.868027577889016,728,Night,Weekday,Clear,37.731308584741946,-122.499335431048
20.267820698121344,1653,Afternoon,Weekend,Clear,37.800014898848254,-122.36456899075144
67.49819709725979,590,Morning,Weekend,Fog,37.77924518871101,-122.47940538717825
68.78346017483172,1382,Evening,Weekend,Clear,37.79200283664598,-122.3978495834174
46.4756771177578,4380,Afternoon,Weekday,Clear,37.772882452936685,-122.38303953700544
59.923495761437145,3604,Evening,Weekday,Rain,37.81308881697169,-122.42205297365544
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
42.27219120314824,55,Night,Weekday,Clear,37.83077940674514,-122.49784797845372
46.00093952545788,2039,Afternoon,Weekend,Fog,37.8459201313501,-122.4033567036886
37.66022586467017,3678,Night,Weekend,Clear,37.81515809483045,-122.37604234498887
66.7263329704306,229,Afternoon,Weekday,Fog,37.71126565058898,-122.35425429788664
69.01738319847237,3768,Morning,Weekday,Rain,37.712886998434,-122.45220286601452
59.31626705181723,1122,Morning,Weekday,Fog,37.707166857852194,-122.46406087563852
39.31810125247402,2712,Evening,Weekend,Clear,37.72874083653838,-122.47364615552196
57.867609571471455,1172,Evening,Weekend,Clear,37.8407260748544,-122.44840155863166
54.93486053290137,167,Evening,Weekend,Clear,37.808825159823776,-122.36804793625048
18.47842683350907,2683,Night,Weekend,Fog,37.80842093073299,-122.46872955446004
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
34.54982495903319,195,Evening,Weekend,Snow,37.74014014781081,-122.39850745768946
17.435628593370517,1753,Evening,Weekday,Fog,37.73922265787648,-122.42507330892217
48.47455987643026,3622,Night,Weekday,Clear,37.74311126026779,-122.352660783172
60.32100713496828,3379,Morning,Weekend,Fog,37.77593383746025,-122.37550355665503
34.00426457531536,4420,Night,Weekend,Snow,37.82037099860589,-122.49495567268796
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
63.26978562173866,3640,Evening,Weekday,Fog,37.8136606862286,-122.49518804135022
61.38692871711457,109,Evening,Weekend,Snow,37.783987682507984,-122.42072380589988
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
14.743371162308652,2619,Afternoon,Weekday,Rain,37.74120205936733,-122.46256055087632
26.3283747488194,1963,Night,Weekend,Fog,37.77674454096317,-122.40925170144368
31.435228123890106,3808,Morning,Weekend,Fog,37.73322102597342,-122.44546663019368
61.13429400154387,1676,Afternoon,Weekday,Fog,37.83035612102544,-122.48135286282292
45.48764914239772,3040,Morning,Weekday,Rain,37.84003694343087,-122.47378896209943
14.37643118974596,4528,Night,Weekday,Fog,37.76162983988178,-122.40190601829993
34.11654234640106,208,Morning,Weekday,Fog,37.8337670821481,-122.38755159555171
42.56731528964515,1696,Evening,Weekend,Rain,37.74251110093006,-122.39017820639876
60.81646298142059,1075,Night,Weekend,Fog,37.79039209517076,-122.49491526626704
48.13397309483269,4815,Night,Weekday,Rain,37.73591943924973,-122.3539186051038
68.78346017483172,1382,Evening,Weekend,Clear,37.79200283664598,-122.3978495834174
10.284818958540145,3649,Morning,Weekend,Clear,37.7854251507044,-122.40535976806684
14.403660045633773,735,Night,Weekday,Snow,37.808277923056366,-122.37175087385576
54.21321721440111,2750,Evening,Weekday,Rain,37.742649167647976,-122.40627383724366
13.19139441262321,4699,Afternoon,Weekend,Clear,37.83310120818365,-122.42250757429916
26.3283747488194,1963,Night,Weekend,Fog,37.77674454096317,-122.40925170144368
62.52432977671963,3174,Afternoon,Weekday,Clear,37.80697567630902,-122.48988288013862
56.27177616852797,725,Morning,Weekend,Clear,37.8015578041779,-122.46055474170186
35.30504568917196,2352,Night,Weekend,Snow,37.81692375014754,-122.40638857902684
60.58376793453134,1310,Morning,Weekend,Fog,37.72583702034439,-122.35353060757116
10.386644420427553,1676,Afternoon,Weekday,Fog,37.71133391012889,-122.36973215258868
19.79047058935178,606,Morning,Weekday,Clear,37.75941574383009,-122.46904205708668
28.398754416196983,3997,Afternoon,Weekday,Fog,37.741415949438505,-122.44607816910435
19.02924732265856,1075,Afternoon,Weekday,Clear,37.761137598788046,-122.39252080070708
49.43019219481173,3490,Morning,Weekend,Rain,37.70181727320111,-122.49855011361166
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
58.78360123545311,1895,Evening,Weekday,Clear,37.76747836436969,-122.3549001280398
41.57513670995005,4445,Afternoon,Weekday,Fog,37.76443318377149,-122.4768332566181
20.267820698121344,1653,Afternoon,Weekend,Clear,37.800014898848254,-122.36456899075144
17.240587191263188,2033,Night,Weekend,Snow,37.841190531191415,-122.45639629892892
14.966247013968506,1631,Morning,Weekday,Snow,37.76707838979333,-122.4557615729731
66.20170160836469,3081,Night,Weekday,Rain,37.739870559685016,-122.47354247753866
30.788145063424597,2907,Afternoon,Weekend,Rain,37.82981001629306,-122.4197405243417
12.076123492852062,213,Evening,Weekend,Fog,37.82007378425336,-122.44426407802186
66.7263329704306,229,Afternoon,Weekday,Fog,37.71126565058898,-122.35425429788664
46.79359700520183,2238,Morning,Weekday,Fog,37.810714746862246,-122.46745656760848
54.15065185077376,4492,Afternoon,Weekday,Snow,37.703757709026256,-122.49678902722908
13.74483126517459,4588,Afternoon,Weekday,Rain,37.80118594738344,-122.39020214051315
61.13429400154387,1676,Afternoon,Weekday,Fog,37.83035612102544,-122.48135286282292
12.304265812231533,4424,Night,Weekday,Clear,37.7442596693332,-122.43463567829444
45.38645049683586,4039,Morning,Weekend,Rain,37.74383704326176,-122.38287648730736
60.81646298142059,1075,Night,Weekend,Fog,37.79039209517076,-122.49491526626704
13.19139441262321,4699,Afternoon,Weekend,Clear,37.83310120818365,-122.42250757429916
60.811638913096,4982,Evening,Weekend,Fog,37.732451830844205,-122.41146994259456
60.00773568680948,3684,Morning,Weekday,Snow,37.71601046159061,-122.38646282819082
20.58639384749809,3670,Evening,Weekday,Snow,37.73157731089953,-122.3870342825836
17.817942115881227,2506,Morning,Weekend,Snow,37.848627865390526,-122.4357830979189
13.19139441262321,4699,Afternoon,Weekend,Clear,37.83310120818365,-122.42250757429916
34.00426457531536,4420,Night,Weekend,Snow,37.82037099860589,-122.49495567268796
28.83774126405033,4437,Night,Weekday,Clear,37.76746250938842,-122.38905291623372
22.67527641545104,2069,Morning,Weekday,Snow,37.78449216012022,-122.35448147316872
27.962391103519412,3939,Night,Weekend,Rain,37.83648258299989,-122.350696662335
31.78390198025985,4875,Night,Weekend,Rain,37.83949825073628,-122.37621898196058
12.03617447293654,2236,Morning,Weekday,Rain,37.80236314725499,-122.4051241030184
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
38.73490147237212,4701,Afternoon,Weekday,Clear,37.784591666658045,-122.43183234550874
40.02001737852663,4983,Morning,Weekend,Rain,37.78570848883355,-122.45184222246152
37.45700154950614,502,Afternoon,Weekend,Clear,37.75297251228742,-122.39547614275132
39.51683580633579,3913,Night,Weekend,Clear,37.84867337189432,-122.46018461400304
56.52594288746917,411,Night,Weekend,Clear,37.73878760194244,-122.36554763391337
17.070842421833564,2253,Morning,Weekend,Fog,37.702358679390166,-122.49087978390456
38.90202957203656,4523,Morning,Weekend,Clear,37.83241076462623,-122.3769837204474
28.398754416196983,3997,Afternoon,Weekday,Fog,37.741415949438505,-122.44607816910435
64.0161787054281,2860,Evening,Weekday,Clear,37.76989813139319,-122.41718040683574
39.51683580633579,3913,Night,Weekend,Clear,37.84867337189432,-122.46018461400304
62.52432977671963,3174,Afternoon,Weekday,Clear,37.80697567630902,-122.48988288013862
14.423151529846956,1462,Evening,Weekday,Fog,37.80408937938136,-122.46225957225828
69.01738319847237,3768,Morning,Weekday,Rain,37.712886998434,-122.45220286601452
59.55437402466809,4674,Evening,Weekday,Clear,37.82602949656386,-122.43825762856652
58.190062567122965,2836,Evening,Weekday,Rain,37.78615684942191,-122.41682833411514
13.19139441262321,4699,Afternoon,Weekend,Clear,37.83310120818365,-122.42250757429916
34.54982495903319,195,Evening,Weekend,Snow,37.74014014781081,-122.39850745768946
42.49701836011352,2140,Morning,Weekday,Fog,37.73617246621152,-122.49619911318364
54.15065185077376,4492,Afternoon,Weekday,Snow,37.703757709026256,-122.49678902722908
62.42058851248897,3221,Evening,Weekend,Clear,37.75740748133966,-122.3899059259466
44.375444621385554,3668,Afternoon,Weekday,Clear,37.74841919775278,-122.49943160877218
49.490178742227066,2571,Night,Weekday,Snow,37.72514216494643,-122.457659028684
24.47751803717476,147,Afternoon,Weekday,Clear,37.77264411399473,-122.41892756799308
30.725395103626937,2668,Morning,Weekday,Clear,37.837110327561525,-122.49363203699596
46.53866868918591,3075,Night,Weekday,Clear,37.78613189013045,-122.40320928366717
27.03128975789374,4856,Morning,Weekend,Fog,37.73477244026419,-122.37188304390064
42.49701836011352,2140,Morning,Weekday,Fog,37.73617246621152,-122.49619911318364
16.938217425834843,1048,Night,Weekday,Clear,37.74530070124359,-122.39631166290872
58.78360123545311,1895,Evening,Weekday,Clear,37.76747836436969,-122.3549001280398
13.70973114203805,1709,Afternoon,Weekday,Snow,37.70098411347051,-122.47625892161275
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
20.58639384749809,3670,Evening,Weekday,Snow,37.73157731089953,-122.3870342825836
49.490178742227066,2571,Night,Weekday,Snow,37.72514216494643,-122.457659028684
69.73410103985243,3763,Morning,Weekend,Fog,37.79536519106363,-122.3635690212192
67.51710107650612,1197,Evening,Weekend,Clear,37.8292015327727,-122.45520483870258
60.00773568680948,3684,Morning,Weekday,Snow,37.71601046159061,-122.38646282819082
60.58376793453134,1310,Morning,Weekend,Fog,37.72583702034439,-122.35353060757116
69.31177943720243,2858,Night,Weekend,Fog,37.70576268822087,-122.40888454092114
67.51710107650612,1197,Evening,Weekend,Clear,37.8292015327727,-122.45520483870258
14.966247013968506,1631,Morning,Weekday,Snow,37.76707838979333,-122.4557615729731
67.51710107650612,1197,Evening,Weekend,Clear,37.8292015327727,-122.45520483870258
68.78346017483172,1382,Evening,Weekend,Clear,37.79200283664598,-122.3978495834174
38.73490147237212,4701,Afternoon,Weekday,Clear,37.784591666658045,-122.43183234550874
67.51710107650612,1197,Evening,Weekend,Clear,37.8292015327727,-122.45520483870258
59.923495761437145,3604,Evening,Weekday,Rain,37.81308881697169,-122.42205297365544
16.212875468846008,1162,Afternoon,Weekend,Rain,37.7360367157408,-122.4607570528496
43.165945523981705,1952,Afternoon,Weekday,Fog,37.71666724413266,-122.3611518418736
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
69.68971085529762,1001,Night,Weekend,Rain,37.72619746239896,-122.43534124510845
42.49701836011352,2140,Morning,Weekday,Fog,37.73617246621152,-122.49619911318364
45.45238907718695,3307,Night,Weekday,Fog,37.76202360283227,-122.3621901642322
16.212875468846008,1162,Afternoon,Weekend,Rain,37.7360367157408,-122.4607570528496
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
58.78360123545311,1895,Evening,Weekday,Clear,37.76747836436969,-122.3549001280398
66.7263329704306,229,Afternoon,Weekday,Fog,37.71126565058898,-122.35425429788664
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
30.725395103626937,2668,Morning,Weekday,Clear,37.837110327561525,-122.49363203699596
25.526522833508015,2518,Evening,Weekend,Clear,37.81115267468888,-122.44300482786348
22.31651948460777,3427,Night,Weekend,Clear,37.836313710184285,-122.44920343318532
22.855456315810628,1744,Morning,Weekday,Snow,37.81807797948772,-122.3682487209286
50.58841455601641,3375,Evening,Weekday,Fog,37.71083516686127,-122.40077119543076
46.79359700520183,2238,Morning,Weekday,Fog,37.810714746862246,-122.46745656760848
20.76266391264991,2137,Afternoon,Weekend,Snow,37.81083687634472,-122.35456535841516
63.26978562173866,3640,Evening,Weekday,Fog,37.8136606862286,-122.49518804135022
51.63215443049046,3678,Afternoon,Weekend,Fog,37.82662636002448,-122.39225392802344
30.725395103626937,2668,Morning,Weekday,Clear,37.837110327561525,-122.49363203699596
44.85655743717898,852,Evening,Weekend,Rain,37.73524775853664,-122.46007297557009
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
20.369165319849948,1685,Night,Weekend,Clear,37.74649018958661,-122.39195984365983
35.30504568917196,2352,Night,Weekend,Snow,37.81692375014754,-122.40638857902684
11.52082942914693,1656,Evening,Weekend,Clear,37.83947033617128,-122.37298346659192
38.73490147237212,4701,Afternoon,Weekday,Clear,37.784591666658045,-122.43183234550874
24.47751803717476,147,Afternoon,Weekday,Clear,37.77264411399473,-122.41892756799308
40.31474430239419,3005,Morning,Weekend,Clear,37.772823195098844,-122.42931953609904
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
32.51776838082522,1288,Morning,Weekend,Clear,37.716204016897805,-122.46369085739178
40.31474430239419,3005,Morning,Weekend,Clear,37.772823195098844,-122.42931953609904
11.55578483376418,4520,Night,Weekday,Rain,37.79530563184437,-122.44759815980612
58.190062567122965,2836,Evening,Weekday,Rain,37.78615684942191,-122.41682833411514
51.85103422042008,3309,Evening,Weekend,Fog,37.786362562161926,-122.39156882094017
34.11654234640106,208,Morning,Weekday,Fog,37.8337670821481,-122.38755159555171
18.280339906389692,1266,Evening,Weekday,Clear,37.77885683882187,-122.36088463596464
54.23505260641291,4072,Night,Weekday,Clear,37.716671785848746,-122.37959464888004
11.73257872229658,3544,Evening,Weekday,Rain,37.79862761317552,-122.38932947864762
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
17.872189676409313,2799,Morning,Weekend,Snow,37.71374119239516,-122.49163525891488
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
40.1809772360326,4160,Evening,Weekday,Rain,37.742878752412985,-122.40639246706677
39.99791651258169,2060,Night,Weekend,Snow,37.70322686877528,-122.36094780264348
59.923495761437145,3604,Evening,Weekday,Rain,37.81308881697169,-122.42205297365544
40.74334595180301,453,Afternoon,Weekend,Clear,37.7499709768422,-122.44484483489684
39.33572667927968,1681,Evening,Weekday,Clear,37.79863053609157,-122.395417995649
59.01568444998853,1861,Morning,Weekend,Clear,37.77147762128858,-122.47971037308452
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
14.37643118974596,4528,Night,Weekday,Fog,37.76162983988178,-122.40190601829993
49.490178742227066,2571,Night,Weekday,Snow,37.72514216494643,-122.457659028684
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
32.51776838082522,1288,Morning,Weekend,Clear,37.716204016897805,-122.46369085739178
60.32100713496828,3379,Morning,Weekend,Fog,37.77593383746025,-122.37550355665503
66.20170160836469,3081,Night,Weekday,Rain,37.739870559685016,-122.47354247753866
13.70973114203805,1709,Afternoon,Weekday,Snow,37.70098411347051,-122.47625892161275
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
23.56569722383692,1992,Night,Weekend,Fog,37.75970429805019,-122.38606167110804
58.24280248410384,2510,Evening,Weekday,Rain,37.84108307142508,-122.4507585645175
44.375444621385554,3668,Afternoon,Weekday,Clear,37.74841919775278,-122.49943160877218
22.56631497379661,561,Afternoon,Weekday,Rain,37.70367045611209,-122.3615442492043
67.51710107650612,1197,Evening,Weekend,Clear,37.8292015327727,-122.45520483870258
62.49148295980808,1915,Night,Weekend,Clear,37.759904237028266,-122.44741476121123
40.74334595180301,453,Afternoon,Weekend,Clear,37.7499709768422,-122.44484483489684
17.240587191263188,2033,Night,Weekend,Snow,37.841190531191415,-122.45639629892892
40.1809772360326,4160,Evening,Weekday,Rain,37.742878752412985,-122.40639246706677
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
23.02715298883872,3841,Night,Weekday,Snow,37.84542710278051,-122.45851262150973
43.47360946335453,4515,Afternoon,Weekday,Clear,37.80243115829425,-122.4006559994392
10.284818958540145,3649,Morning,Weekend,Clear,37.7854251507044,-122.40535976806684
60.32100713496828,3379,Morning,Weekend,Fog,37.77593383746025,-122.37550355665503
22.46822483239273,3709,Afternoon,Weekday,Rain,37.74753498671771,-122.3694704958952
58.24280248410384,2510,Evening,Weekday,Rain,37.84108307142508,-122.4507585645175
28.460804345586187,4025,Morning,Weekend,Clear,37.7682977737168,-122.4759564762868
14.403660045633773,735,Night,Weekday,Snow,37.808277923056366,-122.37175087385576
47.11978171506844,2452,Night,Weekend,Snow,37.7021776908172,-122.4113368510882
56.27177616852797,725,Morning,Weekend,Clear,37.8015578041779,-122.46055474170186
68.8463435112549,907,Night,Weekday,Clear,37.70882435150802,-122.48039559588968
58.190062567122965,2836,Evening,Weekday,Rain,37.78615684942191,-122.41682833411514
10.386644420427553,1676,Afternoon,Weekday,Fog,37.71133391012889,-122.36973215258868
39.135398180705366,1865,Afternoon,Weekend,Snow,37.70350907643669,-122.46446320994995
14.15411387827113,630,Night,Weekend,Clear,37.71091583704349,-122.3505106299704
11.154951231374282,3692,Night,Weekend,Snow,37.83672275492127,-122.38643077609856
49.3579144659024,2326,Afternoon,Weekday,Fog,37.74341946628907,-122.36066080781175
14.001903183129604,857,Evening,Weekend,Clear,37.79374020695313,-122.38582056426152
46.65195156675961,488,Night,Weekday,Snow,37.80253705050437,-122.43667402465312
25.544724241220933,1572,Evening,Weekend,Rain,37.83266282688732,-122.44378667393896
51.868027577889016,728,Night,Weekday,Clear,37.731308584741946,-122.499335431048
54.15065185077376,4492,Afternoon,Weekday,Snow,37.703757709026256,-122.49678902722908
63.187097935246015,3603,Morning,Weekend,Rain,37.71272644784904,-122.47050982571666
42.18731187926426,508,Afternoon,Weekend,Rain,37.703584449199255,-122.4190477166598
47.11978171506844,2452,Night,Weekend,Snow,37.7021776908172,-122.4113368510882
59.55437402466809,4674,Evening,Weekday,Clear,37.82602949656386,-122.43825762856652
20.369165319849948,1685,Night,Weekend,Clear,37.74649018958661,-122.39195984365983
39.51683580633579,3913,Night,Weekend,Clear,37.84867337189432,-122.46018461400304
32.51776838082522,1288,Morning,Weekend,Clear,37.716204016897805,-122.46369085739178
57.567036005834105,4084,Evening,Weekday,Rain,37.8102514783252,-122.35322193598932
20.267820698121344,1653,Afternoon,Weekend,Clear,37.800014898848254,-122.36456899075144
30.728706771331957,1801,Afternoon,Weekend,Clear,37.72815874064409,-122.44850180016164
12.389859388989834,3886,Evening,Weekday,Rain,37.76828909383532,-122.44908924129372
68.03702730426181,1868,Afternoon,Weekday,Snow,37.81295846479636,-122.41394702890796
58.78360123545311,1895,Evening,Weekday,Clear,37.76747836436969,-122.3549001280398
43.165945523981705,1952,Afternoon,Weekday,Fog,37.71666724413266,-122.3611518418736
49.3579144659024,2326,Afternoon,Weekday,Fog,37.74341946628907,-122.36066080781175
48.75812675430117,3950,Afternoon,Weekend,Clear,37.75829529668332,-122.44919101740606
23.05486563191457,481,Night,Weekday,Clear,37.74668251677546,-122.37046794444146
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
49.490178742227066,2571,Night,Weekday,Snow,37.72514216494643,-122.457659028684
59.01568444998853,1861,Morning,Weekend,Clear,37.77147762128858,-122.47971037308452
63.26978562173866,3640,Evening,Weekday,Fog,37.8136606862286,-122.49518804135022
34.20984562798284,3329,Afternoon,Weekday,Clear,37.7253215285728,-122.4002457175861
27.95408875248415,2101,Afternoon,Weekday,Fog,37.74320313392758,-122.40971540730132
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
14.743371162308652,2619,Afternoon,Weekday,Rain,37.74120205936733,-122.46256055087632
44.375444621385554,3668,Afternoon,Weekday,Clear,37.74841919775278,-122.49943160877218
37.66022586467017,3678,Night,Weekend,Clear,37.81515809483045,-122.37604234498887
14.555855475132836,480,Afternoon,Weekend,Rain,37.82285727241838,-122.36087044353422
58.24280248410384,2510,Evening,Weekday,Rain,37.84108307142508,-122.4507585645175
57.19473194291716,378,Night,Weekend,Fog,37.80250511396221,-122.46441514510384
58.190062567122965,2836,Evening,Weekday,Rain,37.78615684942191,-122.41682833411514
36.042412067725145,1756,Night,Weekday,Fog,37.7689589408292,-122.47130053710202
37.44783163021178,2940,Morning,Weekend,Snow,37.70148779700298,-122.46171563604496
63.89871542071296,4610,Evening,Weekday,Snow,37.816960424732926,-122.48757054617526
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
27.113818647982065,3109,Morning,Weekend,Snow,37.713715930259866,-122.35570033617438
53.904110241446126,4917,Evening,Weekend,Fog,37.756357203115286,-122.38207941900988
63.26978562173866,3640,Evening,Weekday,Fog,37.8136606862286,-122.49518804135022
50.876960112969655,4334,Morning,Weekday,Clear,37.83135399533463,-122.43480874849152
66.71905015719084,4077,Evening,Weekend,Snow,37.76643996371945,-122.43359810946814
54.23505260641291,4072,Night,Weekday,Clear,37.716671785848746,-122.37959464888004
22.134315389246527,1111,Night,Weekend,Snow,37.782212248229904,-122.42144379137464
57.517689369434784,715,Afternoon,Weekday,Snow,37.77841508015972,-122.40291173853448
40.86379441044226,3880,Evening,Weekday,Snow,37.72138190354092,-122.47673765330067
62.49148295980808,1915,Night,Weekend,Clear,37.759904237028266,-122.44741476121123
45.42312670482838,2655,Night,Weekday,Snow,37.793729993646,-122.418747369017
13.966575654606633,4197,Evening,Weekday,Fog,37.79803708272957,-122.37307054903292
39.135398180705366,1865,Afternoon,Weekend,Snow,37.70350907643669,-122.46446320994995
51.85103422042008,3309,Evening,Weekend,Fog,37.786362562161926,-122.39156882094017
17.070842421833564,2253,Morning,Weekend,Fog,37.702358679390166,-122.49087978390456
25.526522833508015,2518,Evening,Weekend,Clear,37.81115267468888,-122.44300482786348
57.00948375921551,3484,Morning,Weekend,Clear,37.80311933364208,-122.4008070331768
12.03617447293654,2236,Morning,Weekday,Rain,37.80236314725499,-122.4051241030184
31.78390198025985,4875,Night,Weekend,Rain,37.83949825073628,-122.37621898196058
36.341398149543934,4774,Morning,Weekday,Snow,37.8279099935923,-122.3948566186154
49.0267941270008,2935,Afternoon,Weekend,Rain,37.81004600072567,-122.38525649327228
51.868027577889016,728,Night,Weekday,Clear,37.731308584741946,-122.499335431048
47.66053852219441,4466,Afternoon,Weekday,Snow,37.7541343099301,-122.46118423833155
28.83774126405033,4437,Night,Weekday,Clear,37.76746250938842,-122.38905291623372
11.543413244236527,4683,Afternoon,Weekday,Fog,37.77037381876602,-122.37930729347912
66.71905015719084,4077,Evening,Weekend,Snow,37.76643996371945,-122.43359810946814
18.47842683350907,2683,Night,Weekend,Fog,37.80842093073299,-122.46872955446004
25.544724241220933,1572,Evening,Weekend,Rain,37.83266282688732,-122.44378667393896
23.02715298883872,3841,Night,Weekday,Snow,37.84542710278051,-122.45851262150973
22.51452549053714,1926,Evening,Weekend,Clear,37.805540953111056,-122.48065230770898
60.81646298142059,1075,Night,Weekend,Fog,37.79039209517076,-122.49491526626704
34.54982495903319,195,Evening,Weekend,Snow,37.74014014781081,-122.39850745768946
39.89972495991757,2452,Morning,Weekday,Rain,37.72388156779268,-122.49252293890372
58.69453274579308,2154,Morning,Weekday,Clear,37.76365259686066,-122.3687080926546
27.113818647982065,3109,Morning,Weekend,Snow,37.713715930259866,-122.35570033617438
69.73410103985243,3763,Morning,Weekend,Fog,37.79536519106363,-122.3635690212192
17.070842421833564,2253,Morning,Weekend,Fog,37.702358679390166,-122.49087978390456
54.93486053290137,167,Evening,Weekend,Clear,37.808825159823776,-122.36804793625048
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
14.966247013968506,1631,Morning,Weekday,Snow,37.76707838979333,-122.4557615729731
51.868027577889016,728,Night,Weekday,Clear,37.731308584741946,-122.499335431048
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
39.99791651258169,2060,Night,Weekend,Snow,37.70322686877528,-122.36094780264348
14.423151529846956,1462,Evening,Weekday,Fog,37.80408937938136,-122.46225957225828
12.076123492852062,213,Evening,Weekend,Fog,37.82007378425336,-122.44426407802186
46.65462303245164,1359,Afternoon,Weekend,Snow,37.76657871806992,-122.39334198484023
65.69491619049217,3650,Evening,Weekend,Fog,37.82685242614295,-122.39444198873072
10.689892098503426,350,Night,Weekend,Clear,37.7338510047901,-122.41384808330544
39.52291766567646,4073,Afternoon,Weekend,Snow,37.757919602612304,-122.4682195603016
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
65.33667113882588,2015,Night,Weekday,Fog,37.84026374215305,-122.45094942542669
11.52082942914693,1656,Evening,Weekend,Clear,37.83947033617128,-122.37298346659192
42.27219120314824,55,Night,Weekday,Clear,37.83077940674514,-122.49784797845372
49.3579144659024,2326,Afternoon,Weekday,Fog,37.74341946628907,-122.36066080781175
32.51776838082522,1288,Morning,Weekend,Clear,37.716204016897805,-122.46369085739178
24.103159870920678,574,Night,Weekday,Rain,37.774708832944974,-122.40230922040304
23.56569722383692,1992,Night,Weekend,Fog,37.75970429805019,-122.38606167110804
55.59827569794219,4484,Night,Weekend,Fog,37.76321432762983,-122.4330220915305
11.543413244236527,4683,Afternoon,Weekday,Fog,37.77037381876602,-122.37930729347912
27.113818647982065,3109,Morning,Weekend,Snow,37.713715930259866,-122.35570033617438
51.40942115596137,3385,Night,Weekday,Fog,37.755492153821386,-122.43587820701909
62.475119008337,1319,Morning,Weekend,Clear,37.719660825995206,-122.45220515916668
66.80615765023649,2374,Morning,Weekday,Clear,37.78131683642051,-122.38440300151088
22.134315389246527,1111,Night,Weekend,Snow,37.782212248229904,-122.42144379137464
34.11654234640106,208,Morning,Weekday,Fog,37.8337670821481,-122.38755159555171
27.113818647982065,3109,Morning,Weekend,Snow,37.713715930259866,-122.35570033617438
53.85535013779249,2697,Evening,Weekend,Rain,37.81708304763558,-122.38230794309165
31.70888657170331,3044,Morning,Weekend,Fog,37.73139569404457,-122.44085520347404
46.96036785610137,2634,Morning,Weekend,Snow,37.74859374471786,-122.42160504434428
33.45922416142501,2203,Evening,Weekday,Snow,37.74946919074736,-122.46592888562192
20.58639384749809,3670,Evening,Weekday,Snow,37.73157731089953,-122.3870342825836
45.45238907718695,3307,Night,Weekday,Fog,37.76202360283227,-122.3621901642322
25.593961169752745,1408,Evening,Weekend,Clear,37.73697828005732,-122.39649880119522
19.79047058935178,606,Morning,Weekday,Clear,37.75941574383009,-122.46904205708668
56.51592882317616,72,Night,Weekday,Fog,37.750467398385766,-122.44137767827227
34.00426457531536,4420,Night,Weekend,Snow,37.82037099860589,-122.49495567268796
66.48740521160329,1751,Afternoon,Weekend,Clear,37.74385393171079,-122.41157819360424
33.59495492157424,839,Morning,Weekday,Clear,37.78207407902877,-122.48614550978176
30.728706771331957,1801,Afternoon,Weekend,Clear,37.72815874064409,-122.44850180016164
55.5657607459544,771,Morning,Weekday,Fog,37.70782522501238,-122.44813040457292
68.5025699216007,698,Evening,Weekend,Fog,37.83241664814775,-122.36156770631382
25.526522833508015,2518,Evening,Weekend,Clear,37.81115267468888,-122.44300482786348
36.69758100268878,1200,Night,Weekday,Clear,37.73490347017288,-122.40597213729136
31.295339893434,2370,Evening,Weekday,Fog,37.70793559551413,-122.43086902696731
